speech_id,file,year,sentence,negative,positive,sum positive/negative
speech_00047,parnell_source_00218,1876,"Note, however, that no Irish members of importance had spoken.",0.173,0.197,0.37
speech_00050,parnell_source_00261,1886,"Mr. Parnell is moving heaven and earth to secure the election of Mr. O'Shea, and will, of course, succeed, in spite of the defection in the ranks of the voters.",0.146,0.224,0.37
speech_00052,parnell_source_00266,1886,The right hon. Gentleman has no censure for that language.,0.37,0,0.37
speech_00052,parnell_source_00274,1886,The right hon. gentleman has no censure for that language.,0.37,0,0.37
speech_00072,parnell_source_00304,1880,"And don't let my object be misunderstood, if you please.",0.189,0.181,0.37
speech_00077,parnell_source_00327,1886,"Ministers have got Coercion Acts from Parliament as the late Mr. Forster  got his Coercion Act   namely, on the promise that they should only be used against cattle maimers and against doers of evil deeds and of violence.",0.325,0.045,0.37
speech_00086,parnell_source_00340,1880,We desire to abolish this feudal system of land tenure.,0.157,0.213,0.37
speech_00052,parnell_source_00269,1886,Why does not my hon friend the member for Tyrone write what he considers violent passages in United Ireland ?,0.258,0.111,0.369
speech_00052,parnell_source_00271,1886,"Why does not my hon friend, the member for Tyrone write what he considers violent passages in United Ireland?",0.258,0.111,0.369
speech_00052,parnell_source_00272,1886,Why does not my hon. friend the member for Tyrone write what he considers violent passages in United Ireland?,0.258,0.111,0.369
speech_00053,parnell_source_00283,1886,"It is a difficult question, and requires very serious consideration.",0.369,0,0.369
speech_00072,parnell_source_00305,1880,"This organization seeks for the people not only relief from the immediate prospect of starvation, but the permanent rescue of the country from the system of land tenure, which is the cause of all the evils which it suffers.",0.253,0.116,0.369
speech_00073,parnell_source_00321,1885,"Whether we wrong the members of such a party by calling them disloyal, we are satisfied to decide by the contents of yesterday's manifesto.",0.186,0.183,0.369
speech_00073,parnell_source_00323,1885,"But when I approached Ireland I found myself getting better and better      and when I landed      when I reached Dublin and came near your beautiful city of Cork, the change became increasedly  marked.",0,0.369,0.369
speech_00086,parnell_source_00340,1880,"Recognizing, therefore, the feudal land system of Ireland as the cause of all the misery, we desire to abolish it and introduce some other system, more humane, more in accordance with justice and the pressing requirements of an industrious and oppressed people.",0.155,0.214,0.369
speech_00029,parnell_source_00108,1875,"Indeed, it was a pity there were no a great many more Belfasts in the country, to which Sir Michael Beach could go round giving his lectures like a stage manager.",0.121,0.247,0.368
speech_00029,parnell_source_00109,1875,"He thought the Chief Secretary's reference to Irelands  opportunity was an admission that there was a great weakness somewhere  Until the Irish people had obtained the right of self Government and had become self reliant and self respecting, let England go to war with no foreign nation; let her enter into no alliance, defensive or offensive; let her not guarantee or back up rotten Powers like Egypt  England had to look to herself.",0.205,0.163,0.368
speech_00042,parnell_source_00172,1876,He moved the rejection of the votes .,0.368,0,0.368
speech_00042,parnell_source_00184,1876,He moved the rejection of the votes .,0.368,0,0.368
speech_00053,parnell_source_00282,1886,"She comes after Leinster and Munster, and she is only superior to impoverished Connaught.",0.184,0.184,0.368
speech_00056,parnell_source_00287,1880,"But in practice the Lord Lieutenant did not make these provisions, although his hon. Friend hoped that the present Lord Lieutenant would be better in that re respect than his Predecessor.",0,0.368,0.368
speech_00053,parnell_source_00303,1886,"She comes after Leinster and Munster, and she is only superior to impoverished Connaught.",0.184,0.184,0.368
speech_00076,parnell_source_00326,1886,We have not had the manufacturing industries upon which you have fallen back in Great Britain for your support.,0.099,0.269,0.368
speech_00086,parnell_source_00340,1880,"He says there are two causes for the distress, the want of capital, continued increase of population and periodic times of famine.",0.242,0.126,0.368
speech_00090,parnell_source_00345,1885,"Coming, as I do, amongst you in this year 1885, I can see no sign of a diminution in the determination of the people of Cork to help in this great struggle .",0.118,0.25,0.368
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,A Voice   You are worthy of it.,0,0.367,0.367
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,A Voice   You are worthy of it.,0,0.367,0.367
speech_00053,parnell_source_00282,1886,Now I regard variety as vitally necessary for the success of this trial.,0,0.367,0.367
speech_00053,parnell_source_00302,1886,I regard their presence as vitally necessary to the success of this trial .,0,0.367,0.367
speech_00053,parnell_source_00303,1886,Now I regard variety as vitally necessary for the success of this trial.,0,0.367,0.367
speech_00073,parnell_source_00308,1885,A Voice   You are worthy of it.,0,0.367,0.367
speech_00073,parnell_source_00313,1885,"A voice   ""You are worthy of it.""",0,0.367,0.367
speech_00073,parnell_source_00314,1885,A Voice   You are worthy of it.,0,0.367,0.367
speech_00073,parnell_source_00321,1885,"The Irish Parliamentary party, strongly reinforced after the general election, will continue to pursue the ""constitutional arguments and methods"" which have already achieved such great results in the Legislature.",0.071,0.296,0.367
speech_00075,parnell_source_00325,1886,I know that this has been denied.,0.367,0,0.367
speech_00076,parnell_source_00326,1886,"... Mr. Parnell, who was loudly cheered on rising to reply, said,   I thank you most heartily for the kindness and general good order with which you have listened to me, and I believe that this meeting will have good fruit and good result.",0,0.367,0.367
speech_00081,parnell_source_00335,1880,He would do him the justice to say that he had been the very best advocate that circumstances admitted.,0,0.367,0.367
speech_00082,parnell_source_00336,1880,HOW OWNERSHIP IS TO BE ACCOMPLISHED.,0,0.367,0.367
speech_00017,parnell_source_00071,1875,"The Irish political prisoners, he said, had drawn the sword not to strike against the liberties of Englishmen, but to defend the liberties of Ireland , to protest against a system by which the better classes of their people were being debauched and demoralised.",0.156,0.21,0.366
"speech_00049, speech_00050",parnell_source_00241,1886,"He believed he showed courage when courage was required, and he showed, too, that he could be moderate when moderation was necessary.",0,0.366,0.366
speech_00050,parnell_source_00250,1886,"He believed he showed courage when courage was required, and he showed, too, that he could be moderate when moderation was necessary .",0,0.366,0.366
